source,target,relation,method,confidence,doc_id
COBS 11.2.34,COBS 11.2A.9R,CITES,rule,0.97,COBS_0424
COBS 11.2.34,COBS 11.2A.35,CITES,rule,0.97,COBS_0424
COBS 11.2.34,COBS 11.2A.36,CITES,rule,0.97,COBS_0424
COBS 11.2.34,COBS 11.2A.37,CITES,rule,0.97,COBS_0424
COBS 11.2.34,COBS 11.2B.1,CITES,rule,0.97,COBS_0424
COBS 11.2.34,COBS 18.5B.2R,CITES,rule,0.97,COBS_0424
COBS 11.2.34,COBS 11.2B.2,CITES,rule,0.97,COBS_0424
COBS 11.2.34,COBS 11.2B.3,CITES,rule,0.97,COBS_0424
COBS 11.2.34,COBS 11.2B.4,CITES,rule,0.97,COBS_0424
COBS 11.2.34,COBS 11.2B.5,CITES,rule,0.97,COBS_0424
COBS 11.2.34,COBS 11.2B.6,CITES,rule,0.97,COBS_0424
COBS 11.2.34,COBS 11.2B.7,CITES,rule,0.97,COBS_0424
COBS 11.2.34,COBS 11.2B.8,CITES,rule,0.97,COBS_0424
COBS 11.2.34,COBS 11.2B.9,CITES,rule,0.97,COBS_0424
COBS 11.2.34,COBS 11.2B.8R,CITES,rule,0.97,COBS_0424
COBS 11.2.34,COBS 11.2B.18R,CITES,rule,0.97,COBS_0424
COBS 11.2.34,COBS 11.2B.10,CITES,rule,0.97,COBS_0424
COBS 11.2.34,COBS 11.2B.11,CITES,rule,0.97,COBS_0424
COBS 11.2.34,COBS 11.2B.12,CITES,rule,0.97,COBS_0424
COBS 11.2.34,COBS 11.2B.13,CITES,rule,0.97,COBS_0424
COBS 11.2.34,COBS 11.2B.14,CITES,rule,0.97,COBS_0424
COBS 11.2.34,COBS 11.2B.15,CITES,rule,0.97,COBS_0424
COBS 11.2.34,COBS 11.2B.7R,CITES,rule,0.97,COBS_0424
COBS 11.2.34,COBS 11.2B.16,CITES,rule,0.97,COBS_0424
COBS 11.2.34,COBS 11.2B.17,CITES,rule,0.97,COBS_0424
COBS 11.2.34,COBS 11.2B.5R,CITES,rule,0.97,COBS_0424
COBS 11.2.34,COBS 11.2B.15R,CITES,rule,0.97,COBS_0424
COBS 11.2.34,COBS 11.2B.18,CITES,rule,0.97,COBS_0424
COBS 11.2.34,COBS 11.2B.19,CITES,rule,0.97,COBS_0424
COBS 11.2.34,COBS 11.2B.17R,CITES,rule,0.97,COBS_0424
COBS 11.2.34,COBS 11.2B.20,CITES,rule,0.97,COBS_0424
COBS 11.2.34,COBS 11.2B.21,CITES,rule,0.97,COBS_0424
COBS 11.2.34,COBS 11.2B.22,CITES,rule,0.97,COBS_0424
COBS 11.2.34,COBS 11.2B.23,CITES,rule,0.97,COBS_0424
COBS 11.2.34,COBS 11.2B.24,CITES,rule,0.97,COBS_0424
COBS 11.2.34,COBS 11.2B.25,CITES,rule,0.97,COBS_0424
COBS 11.2.34,COBS 11.2B.26,CITES,rule,0.97,COBS_0424
COBS 11.2.34,COBS 11.2B.27,CITES,rule,0.97,COBS_0424
COBS 11.2.34,COBS 11.2B.28,CITES,rule,0.97,COBS_0424
COBS 11.2.34,COBS 11.2B.29,CITES,rule,0.97,COBS_0424
COBS 11.2.34,COBS 11.2B.28R,CITES,rule,0.97,COBS_0424
COBS 11.2.34,COBS 11.2B.30,CITES,rule,0.97,COBS_0424
COBS 11.2.34,COBS 11.2B.31,CITES,rule,0.97,COBS_0424
COBS 11.2.34,COBS 11.2B.32,CITES,rule,0.97,COBS_0424
COBS 11.2.34,COBS 11.2B.33R,CITES,rule,0.97,COBS_0424
COBS 11.2.34,COBS 11.2B.35R,CITES,rule,0.97,COBS_0424
COBS 11.2.34,COBS 11.2B.33,CITES,rule,0.97,COBS_0424
COBS 11.2.34,COBS 11.2B.34,CITES,rule,0.97,COBS_0424
COBS 11.2.34,COBS 11.2B.31R,CITES,rule,0.97,COBS_0424
COBS 11.2.34,COBS 11.2B.35,CITES,rule,0.97,COBS_0424
COBS 11.2.34,COBS 2.3.1R,CITES,rule,0.97,COBS_0424
COBS 11.2.34,COBS 11.2B.37,CITES,rule,0.97,COBS_0424
COBS 11.2.34,COBS 11.3,CITES,rule,0.97,COBS_0424
COBS 11.3.6,COBS 11.3.5AR,CITES,rule,0.97,COBS_0432
COBS 11.3.10A,COBS 11.3.7AR,CITES,rule,0.97,COBS_0437
COBS 11.3.14,COBS 18.5B.2R,CITES,rule,0.97,COBS_0441
COBS 11.3.14,COBS 11.3,CITES,rule,0.97,COBS_0441
COBS 11.3.14,COBS 11.3.2AR,CITES,rule,0.97,COBS_0441
COBS 11.3.14,COBS 11.3.5AR,AMENDS,rule,0.97,COBS_0441
COBS 11.3.14,COBS 11.3.7AR,AMENDS,rule,0.97,COBS_0441
COBS 11.3.14,COBS 11.3.7BR,AMENDS,rule,0.97,COBS_0441
COBS 11.3.14,COBS 11.3.8AR,AMENDS,rule,0.97,COBS_0441
COBS 11.3.14,COBS 11.3.9AR,CITES,rule,0.97,COBS_0441
COBS 11.3.14,COBS 11.3.10AR,CITES,rule,0.97,COBS_0441
COBS 11.4.3A,COBS 11.4.1R,CITES,rule,0.97,COBS_0445
COBS 11.4.5,COBS 11.4.1R,CITES,rule,0.97,COBS_0447
COBS 11.4.5,COBS 11.5A,CITES,rule,0.97,COBS_0447
COBS 11.4.5,COBS 11.5A.1,CITES,rule,0.97,COBS_0447
COBS 11.4.5,COBS 11.5A.2,CITES,rule,0.97,COBS_0447
COBS 11.4.5,COBS 11.5A.4R,CITES,rule,0.97,COBS_0447
COBS 11.4.5,COBS 11.5A.3,CITES,rule,0.97,COBS_0447
COBS 11.4.5,COBS 11.5A.5R,CITES,rule,0.97,COBS_0447
COBS 11.4.5,COBS 11.5A.4,CITES,rule,0.97,COBS_0447
COBS 11.4.5,COBS 11.5A.2R,CITES,rule,0.97,COBS_0447
COBS 11.4.5,COBS 11.5A.5,CITES,rule,0.97,COBS_0447
COBS 11.4.5,COBS 11.5A.3R,CITES,rule,0.97,COBS_0447
COBS 11.4.5,COBS 11.5,CITES,rule,0.97,COBS_0447
COBS 11.4.5,COBS 11.6,CITES,rule,0.97,COBS_0447
COBS 11.4.5,COBS 11.7,CITES,rule,0.97,COBS_0447
COBS 11.4.5,COBS 11.7.,CITES,rule,0.97,COBS_0447
COBS 11.4.5,COBS 11.7A,CITES,rule,0.97,COBS_0447
COBS 11.7.7,COBS 11.7A,CITES,rule,0.97,COBS_0455
COBS 11.7.7,COBS 11.7A.1,CITES,rule,0.97,COBS_0455
COBS 11.7.7,COBS 11.7A.2,CITES,rule,0.97,COBS_0455
COBS 11.7.7,COBS 11.7A.5R,CITES,rule,0.97,COBS_0455
COBS 11.7.7,COBS 11.7A.3,CITES,rule,0.97,COBS_0455
COBS 11.7.7,COBS 11.7A.5,CITES,rule,0.97,COBS_0455
COBS 11.7.7,COBS 11.3.5AR,CITES,rule,0.97,COBS_0455
COBS 11.7.7,COBS 12.2.21R,CITES,rule,0.97,COBS_0455
COBS 11.7.7,COBS 11.7A.6,CITES,rule,0.97,COBS_0455
COBS 11.7.7,COBS 11.8,CITES,rule,0.97,COBS_0455
COBS 12.2.14,COBS 12.2.19R,CITES,rule,0.97,COBS_0458
COBS 12.2.14,COBS 12.2.21AG,CITES,rule,0.97,COBS_0458
COBS 12.2.14,COBS 12.2.18R,CITES,rule,0.97,COBS_0458
COBS 12.2.14,COBS 12.2.18BG,CITES,rule,0.97,COBS_0458
COBS 12.2.21,COBS 12.2.19R,CITES,rule,0.97,COBS_0465
COBS 12.2.21B,COBS 12.2.21R,CITES,rule,0.97,COBS_0466
COBS 12.2.21B,COBS 2.3A,CITES,rule,0.97,COBS_0466
COBS 12.2.25,COBS 12.4,CITES,rule,0.97,COBS_0470
COBS 12.2.25,COBS 12.4.1A,CITES,rule,0.97,COBS_0470
COBS 12.2.25,COBS 12.4.4A,CITES,rule,0.97,COBS_0470
COBS 13.1.1A,COBS 13.1,CITES,rule,0.97,COBS_0476
COBS 13.1.1A,COBS 13.4,CITES,rule,0.97,COBS_0476
COBS 13.1.1A,COBS 13.5,CITES,rule,0.97,COBS_0476
COBS 13.1.1A,COBS 13.6,CITES,rule,0.97,COBS_0476
COBS 13.1.3,COBS 13.4.1AR,CITES,rule,0.97,COBS_0480
COBS 13.1.3,COBS 13.2,CITES,rule,0.97,COBS_0480
COBS 13.2.4,COBS 13.3,CITES,rule,0.97,COBS_0485
COBS 13.3.2,COBS 13.4,CITES,rule,0.97,COBS_0488
COBS 13.4.1A,COBS 14.2.1R,CITES,rule,0.97,COBS_0490
COBS 13.4.1A,COBS 13.4.7R,CITES,rule,0.97,COBS_0490
COBS 13.4.4,COBS 13.4.1,CITES,rule,0.97,COBS_0493
COBS 13.4.5,COBS 4.5A.14R,CITES,rule,0.97,COBS_0495
COBS 13.4.5,COBS 4.6.7R,CITES,rule,0.97,COBS_0495
COBS 13.4.9,COBS 13.1.3R,CITES,rule,0.97,COBS_0499
COBS 13.4.9,COBS 13.5,CITES,rule,0.97,COBS_0499
COBS 13.5.2B,COBS 4.5A.14R,CITES,rule,0.97,COBS_0504
COBS 13.5.2B,COBS 4.6.7R,CITES,rule,0.97,COBS_0504
COBS 13.5.3,COBS 13.4,CITES,rule,0.97,COBS_0505
COBS 13.5.3,COBS 13.5,CITES,rule,0.97,COBS_0505
COBS 13.5.3,COBS 4.5A.14R,CITES,rule,0.97,COBS_0505
COBS 13.5.3,COBS 4.6.7R,CITES,rule,0.97,COBS_0505
COBS 13.5.4,COBS 4.6.7,CITES,rule,0.97,COBS_0506
COBS 13.5.4,COBS 4.5A.14R,CITES,rule,0.97,COBS_0506
COBS 13.5.4,COBS 13.4,CITES,rule,0.97,COBS_0506
COBS 13.5.4,COBS 13.5,CITES,rule,0.97,COBS_0506
COBS 13.5.4,COBS 13.6,CITES,rule,0.97,COBS_0506
COBS 13.6.2,COBS 13.6.1R,CITES,rule,0.97,COBS_0508
COBS 13.6.2,COBS 13.1.2,CITES,rule,0.97,COBS_0508
COBS 13.6.2,COBS 13.4.1,CITES,rule,0.97,COBS_0508
COBS 13.6.2,COBS 13.5.1,CITES,rule,0.97,COBS_0508
COBS 13.6.2,COBS 13.5.2,CITES,rule,0.97,COBS_0508
COBS 13.6.2,COBS 13.4.2,CITES,rule,0.97,COBS_0508
COBS 13.6.2,COBS 13.4.2R,CITES,rule,0.97,COBS_0508
COBS 14.1.1,COBS 14.2,CITES,rule,0.97,COBS_0509
COBS 14.1.1,COBS 14.2.,CITES,rule,0.97,COBS_0509
COBS 14.1.1,COBS 14.2.1R,CITES,rule,0.97,COBS_0509
COBS 14.2.1,COBS 6.1ZA,CITES,rule,0.97,COBS_0510
COBS 14.2.1,COBS 7.4,CITES,rule,0.97,COBS_0510
COBS 14.2.1,COBS 13.3.1R,CITES,rule,0.97,COBS_0510
COBS 14.2.1,COBS 14.2.1R,CITES,rule,0.97,COBS_0510
COBS 14.2.1,COBS 19.10.17R,CITES,rule,0.97,COBS_0510
COBS 14.2.3,COBS 14.2.1,CITES,rule,0.97,COBS_0516
COBS 14.2.10,COBS 14.2.9AR,CITES,rule,0.97,COBS_0525
COBS 14.2.16,COBS 14.2.1,CITES,rule,0.97,COBS_0530
COBS 14.2.16,COBS 14.2.1A,CITES,rule,0.97,COBS_0530
COBS 14.2.17,COBS 14.2.1,CITES,rule,0.97,COBS_0531
COBS 14.2.17,COBS 14.2.1A,CITES,rule,0.97,COBS_0531
COBS 14.2.18,COBS 4.13.2,CITES,rule,0.97,COBS_0532
COBS 14.2.18,COBS 14.3,CITES,rule,0.97,COBS_0532
COBS 14.3.7A,COBS 4.6,CITES,rule,0.97,COBS_0540
COBS 14.3.7B,COBS 18.12,CITES,rule,0.97,COBS_0541
COBS 14.3.9,COBS 5.1.12,CITES,rule,0.97,COBS_0544
COBS 14.3.11,COBS 2.2.1R,CITES,rule,0.97,COBS_0546
COBS 14.3.11,COBS 6.1.9,CITES,rule,0.97,COBS_0546
COBS 14.3.11A,COBS 2.2.1R,CITES,rule,0.97,COBS_0547
COBS 14.3.11A,COBS 6.1.9R,CITES,rule,0.97,COBS_0547
COBS 14.3.12,COBS 14.3A,CITES,rule,0.97,COBS_0548
COBS 14.3.12,COBS 14.3A.1,CITES,rule,0.97,COBS_0548
COBS 14.3.12,COBS 14.3A.1A,CITES,rule,0.97,COBS_0548
COBS 14.3.12,COBS 1.4.2G,CITES,rule,0.97,COBS_0548
COBS 14.3.12,COBS 14.3A.3,CITES,rule,0.97,COBS_0548
COBS 14.3.12,COBS 14.3A.4,CITES,rule,0.97,COBS_0548
COBS 14.3.12,COBS 14.3A.3R,CITES,rule,0.97,COBS_0548
COBS 14.3.12,COBS 2.2A.2R,CITES,rule,0.97,COBS_0548
COBS 14.3.12,COBS 14.3A.5,CITES,rule,0.97,COBS_0548
COBS 14.3.12,COBS 14.3A.5A,CITES,rule,0.97,COBS_0548
COBS 14.3.12,COBS 14.3A.5B,CITES,rule,0.97,COBS_0548
COBS 14.3.12,COBS 14.3A.5C,CITES,rule,0.97,COBS_0548
COBS 14.3.12,COBS 14.3A.6,CITES,rule,0.97,COBS_0548
COBS 14.3.12,COBS 14.3A.7,CITES,rule,0.97,COBS_0548
COBS 14.3.12,COBS 14.3A.9,CITES,rule,0.97,COBS_0548
COBS 14.3.12,COBS 14.3A.10,CITES,rule,0.97,COBS_0548
COBS 14.3.12,COBS 14.3A.11,CITES,rule,0.97,COBS_0548
COBS 14.3.12,COBS 14.3A.12,CITES,rule,0.97,COBS_0548
COBS 14.3.12,COBS 14.3A.13,CITES,rule,0.97,COBS_0548
COBS 14.3.12,COBS 14.4,CITES,rule,0.97,COBS_0548
COBS 14.3.12,COBS 14.4.1,CITES,rule,0.97,COBS_0548
COBS 14.3.12,COBS 14.4.2,CITES,rule,0.97,COBS_0548
COBS 14.3.12,COBS 14.4.3,CITES,rule,0.97,COBS_0548
COBS 14.3.12,COBS 14.4.4,CITES,rule,0.97,COBS_0548
COBS 14.3.12,COBS 14.4.5,CITES,rule,0.97,COBS_0548
COBS 14.3.12,COBS 14.4.6,CITES,rule,0.97,COBS_0548
COBS 14.3.12,COBS 14.4.7,CITES,rule,0.97,COBS_0548
COBS 14.3.12,COBS 14.4.8,CITES,rule,0.97,COBS_0548
COBS 14.3.12,COBS 14.4.9,CITES,rule,0.97,COBS_0548
COBS 14.4.12,COBS 13.3.1R,CITES,rule,0.97,COBS_0551
COBS 14.4.12,COBS 14.2.1R,CITES,rule,0.97,COBS_0551
COBS 14.4.12,COBS 4.5A.14R,CITES,rule,0.97,COBS_0551
COBS 15.1.2,COBS 15.2,CITES,rule,0.97,COBS_0553
COBS 15.2.5,COBS 5.1.1,CITES,rule,0.97,COBS_0558
COBS 15.2.5,COBS 15.3,CITES,rule,0.97,COBS_0558
COBS 15.3.4,COBS 15.4,CITES,rule,0.97,COBS_0562
COBS 15.5.6,COBS 15.2.1,CITES,rule,0.97,COBS_0574
COBS 16.3.2,COBS 16.3.3,CITES,rule,0.97,COBS_0585
COBS 16.5.1,COBS 16.6,CITES,rule,0.97,COBS_0600
COBS 16.6.1,COBS 16.6.8,CITES,rule,0.97,COBS_0601
COBS 16.6.7A,COBS 16.6,CITES,rule,0.97,COBS_0609
COBS 16.6.7A,COBS 16.6.8R,CITES,rule,0.97,COBS_0609
COBS 16.6.7A,COBS 19.10.10R,CITES,rule,0.97,COBS_0609
COBS 16.6.8,COBS 16.6.8AR,CITES,rule,0.97,COBS_0610
COBS 16.6.8,COBS 16.6.10R,CITES,rule,0.97,COBS_0610
COBS 16.6.8A,COBS 19.10.17R,CITES,rule,0.97,COBS_0611
COBS 16.6.9,COBS 16.6.8R,CITES,rule,0.97,COBS_0613
COBS 16.6.9,COBS 16.6.8AR,CITES,rule,0.97,COBS_0613
COBS 16.6.9,COBS 16.6.10R,CITES,rule,0.97,COBS_0613
COBS 16.6.13,COBS 16.2.1,CITES,rule,0.97,COBS_0617
COBS 16.6.13,COBS 16.2.1R,CITES,rule,0.97,COBS_0617
COBS 16.6.13,COBS 16.3.1,CITES,rule,0.97,COBS_0617
COBS 17.1.5,COBS 8.1.3R,CITES,rule,0.97,COBS_0622
COBS 18.1.6,COBS 18.2,CITES,rule,0.97,COBS_0631
COBS 18.2.1,COBS 6.2B,CITES,rule,0.97,COBS_0632
COBS 18.2.1,COBS 16.2.1,CITES,rule,0.97,COBS_0632
COBS 18.2.3,COBS 18.2.4,CITES,rule,0.97,COBS_0634
COBS 18.2.5,COBS 18.2.6,CITES,rule,0.97,COBS_0636
COBS 18.2.5,COBS 18.2.9,CITES,rule,0.97,COBS_0636
COBS 18.2.5,COBS 11.2,CITES,rule,0.97,COBS_0636
COBS 18.2.9,COBS 6.1.9,CITES,rule,0.97,COBS_0640
COBS 18.2.9,COBS 18.2.8,CITES,rule,0.97,COBS_0640
COBS 18.2.9,COBS 18.3,CITES,rule,0.97,COBS_0640
COBS 18.3.1,COBS 6.2B,CITES,rule,0.97,COBS_0641
COBS 18.3.1,COBS 16.3.7,CITES,rule,0.97,COBS_0641
COBS 18.3.1,COBS 16.2.1,CITES,rule,0.97,COBS_0641
COBS 18.3.3,COBS 4.5,CITES,rule,0.97,COBS_0643
COBS 18.3.3,COBS 4.11,CITES,rule,0.97,COBS_0643
COBS 18.3.3A,COBS 4.5,CITES,rule,0.97,COBS_0644
COBS 18.3.3A,COBS 4.6,CITES,rule,0.97,COBS_0644
COBS 18.3.3A,COBS 4.8,CITES,rule,0.97,COBS_0644
COBS 18.3.3A,COBS 4.11,CITES,rule,0.97,COBS_0644
COBS 18.3.4,COBS 18.4,CITES,rule,0.97,COBS_0645
COBS 18.4.1,COBS 6.2B,CITES,rule,0.97,COBS_0646
COBS 18.4.1,COBS 16A.4.5,CITES,rule,0.97,COBS_0646
COBS 18.4.1,COBS 16.2.1,CITES,rule,0.97,COBS_0646
COBS 18.4.2,COBS 18.5,CITES,rule,0.97,COBS_0647
COBS 18.5.2,COBS 18.5.4R,AMENDS,rule,0.97,COBS_0650
COBS 18.5.2,COBS 18.5.4BR,AMENDS,rule,0.97,COBS_0650
COBS 18.5.2,COBS 18.5.3CR,CITES,rule,0.97,COBS_0650
COBS 18.5.3,COBS 18.5.2,CITES,rule,0.97,COBS_0651
COBS 18.5.3,COBS 11.2,CITES,rule,0.97,COBS_0651
COBS 18.5.4,COBS 11.2,CITES,rule,0.97,COBS_0654
COBS 18.5.6,COBS 18.5.5,CITES,rule,0.97,COBS_0658
COBS 18.5.8,COBS 18.5.4,CITES,rule,0.97,COBS_0661
COBS 18.5.9,COBS 18.5.11,CITES,rule,0.97,COBS_0662
COBS 18.5.10,COBS 18.5.5,CITES,rule,0.97,COBS_0664
COBS 18.5.10,COBS 18.5.13R,CITES,rule,0.97,COBS_0664
COBS 18.5.12,COBS 18.5.15E,CITES,rule,0.97,COBS_0666
COBS 18.5.15,COBS 18.5.12,CITES,rule,0.97,COBS_0669
COBS 18.5.15,COBS 18.5.18,CITES,rule,0.97,COBS_0669
COBS 18.5.17,COBS 18.5.15,CITES,rule,0.97,COBS_0671
COBS 18.5.18,COBS 18.5.15,CITES,rule,0.97,COBS_0672
COBS 18.5.18,COBS 18.5A,CITES,rule,0.97,COBS_0672
COBS 18.5.18,COBS 18.5A.1,CITES,rule,0.97,COBS_0672
COBS 18.5.18,COBS 18.5A.2R,CITES,rule,0.97,COBS_0672
COBS 18.5.18,COBS 18.5A.2,CITES,rule,0.97,COBS_0672
COBS 18.5.18,COBS 18.5A.11R,CITES,rule,0.97,COBS_0672
COBS 18.5.18,COBS 18.5A.3,CITES,rule,0.97,COBS_0672
COBS 18.5.18,COBS 18.5A.8R,AMENDS,rule,0.97,COBS_0672
COBS 18.5.18,COBS 18.5A.2R,AMENDS,rule,0.97,COBS_0672
COBS 18.5.18,COBS 18.5A.7R,CITES,rule,0.97,COBS_0672
COBS 18.5.18,COBS 18.5A.4,CITES,rule,0.97,COBS_0672
COBS 18.5.18,COBS 18.5A.5,CITES,rule,0.97,COBS_0672
COBS 18.5.18,COBS 18.5A.3R,CITES,rule,0.97,COBS_0672
COBS 18.5.18,COBS 18.5A.6,CITES,rule,0.97,COBS_0672
COBS 18.5.18,COBS 18.5A.7,CITES,rule,0.97,COBS_0672
COBS 18.5.18,COBS 18.5A.8,CITES,rule,0.97,COBS_0672
COBS 18.5.18,COBS 11.2,CITES,rule,0.97,COBS_0672
COBS 18.5.18,COBS 11.2.5G,CITES,rule,0.97,COBS_0672
COBS 18.5.18,COBS 11.2.17G,CITES,rule,0.97,COBS_0672
COBS 18.5.18,COBS 11.2.23AR,CITES,rule,0.97,COBS_0672
COBS 18.5.18,COBS 11.2.24R,CITES,rule,0.97,COBS_0672
COBS 18.5.18,COBS 11.2.25R,CITES,rule,0.97,COBS_0672
COBS 18.5.18,COBS 11.2.26R,CITES,rule,0.97,COBS_0672
COBS 18.5.18,COBS 11.2.27R,CITES,rule,0.97,COBS_0672
COBS 18.5.18,COBS 18.5A.9,CITES,rule,0.97,COBS_0672
COBS 18.5.18,COBS 18.5A.10,CITES,rule,0.97,COBS_0672
COBS 18.5.18,COBS 5.1,CITES,rule,0.97,COBS_0672
COBS 18.5.18,COBS 18.5A.11,CITES,rule,0.97,COBS_0672
COBS 18.5.18,COBS 18.5A.12,CITES,rule,0.97,COBS_0672
COBS 18.5.18,COBS 18.5A.13,CITES,rule,0.97,COBS_0672
COBS 18.5.18,COBS 18.5B,CITES,rule,0.97,COBS_0672
COBS 18.5.18,COBS 18.5B.1,CITES,rule,0.97,COBS_0672
COBS 18.5.18,COBS 18.5B.2,CITES,rule,0.97,COBS_0672
COBS 18.5.18,COBS 2.3.1AR,AMENDS,rule,0.97,COBS_0672
COBS 18.5.18,COBS 2.3.2AR,AMENDS,rule,0.97,COBS_0672
COBS 18.5.18,COBS 18.5B.3,CITES,rule,0.97,COBS_0672
COBS 18.5.18,COBS 18.5B.4,CITES,rule,0.97,COBS_0672
COBS 18.5.18,COBS 18.5B.2R,CITES,rule,0.97,COBS_0672
COBS 18.5.18,COBS 11.3,CITES,rule,0.97,COBS_0672
COBS 18.5.18,COBS 18.5B.6,CITES,rule,0.97,COBS_0672
COBS 18.5.18,COBS 18.5B.7,CITES,rule,0.97,COBS_0672
COBS 18.5.18,COBS 18.6,CITES,rule,0.97,COBS_0672
COBS 18.6.5,COBS 18.6A,CITES,rule,0.97,COBS_0677
COBS 18.6.5,COBS 18.6A.1,CITES,rule,0.97,COBS_0677
COBS 18.6.5,COBS 18.6A.2,CITES,rule,0.97,COBS_0677
COBS 18.6.5,COBS 18.6A.3R,CITES,rule,0.97,COBS_0677
COBS 18.6.5,COBS 18.6A.3,CITES,rule,0.97,COBS_0677
COBS 18.6.5,COBS 3.2.1R,AMENDS,rule,0.97,COBS_0677
COBS 18.6.5,COBS 18.6A.3R,AMENDS,rule,0.97,COBS_0677
COBS 18.6.5,COBS 3.6.1R,CITES,rule,0.97,COBS_0677
COBS 18.6.5,COBS 18.6A.4,CITES,rule,0.97,COBS_0677
COBS 18.6.5,COBS 3.2,CITES,rule,0.97,COBS_0677
COBS 18.6.5,COBS 3.6,CITES,rule,0.97,COBS_0677
COBS 18.6.5,COBS 18.6A.5,CITES,rule,0.97,COBS_0677
COBS 18.6.5,COBS 18.6A.6,CITES,rule,0.97,COBS_0677
COBS 18.6.5,COBS 18.6A.7,CITES,rule,0.97,COBS_0677
COBS 18.6.5,COBS 18.6A.5R,CITES,rule,0.97,COBS_0677
COBS 18.6.5,COBS 18.6A.6R,CITES,rule,0.97,COBS_0677
COBS 18.6.5,COBS 18.7,CITES,rule,0.97,COBS_0677
COBS 18.7.1,COBS 2.3.1,CITES,rule,0.97,COBS_0678
COBS 18.7.1,COBS 2.3.2,CITES,rule,0.97,COBS_0678
COBS 18.7.1,COBS 18.8A,CITES,rule,0.97,COBS_0678
COBS 18.7.1,COBS 18.8A.1,CITES,rule,0.97,COBS_0678
COBS 18.7.1,COBS 18.8A.2,CITES,rule,0.97,COBS_0678
COBS 18.7.1,COBS 18.8A.3,CITES,rule,0.97,COBS_0678
COBS 18.7.1,COBS 18.8A.4,CITES,rule,0.97,COBS_0678
COBS 18.7.1,COBS 18.8A.5,CITES,rule,0.97,COBS_0678
COBS 18.7.1,COBS 18.8A.6R,AMENDS,rule,0.97,COBS_0678
COBS 18.7.1,COBS 18.8A.6,CITES,rule,0.97,COBS_0678
COBS 18.7.1,COBS 18.8A.5R,CITES,rule,0.97,COBS_0678
COBS 18.7.1,COBS 18.8A.7,CITES,rule,0.97,COBS_0678
COBS 18.7.1,COBS 18.8A.5R,AMENDS,rule,0.97,COBS_0678
COBS 18.7.1,COBS 18.8A.8R,AMENDS,rule,0.97,COBS_0678
COBS 18.7.1,COBS 18.8A.8,CITES,rule,0.97,COBS_0678
COBS 18.7.1,COBS 2.3.1R,CITES,rule,0.97,COBS_0678
COBS 18.7.1,COBS 18.8A.9,CITES,rule,0.97,COBS_0678
COBS 18.7.1,COBS 2.3B,CITES,rule,0.97,COBS_0678
COBS 18.7.1,COBS 2.3B.1R,CITES,rule,0.97,COBS_0678
COBS 18.7.1,COBS 2.3B.2G,CITES,rule,0.97,COBS_0678
COBS 18.7.1,COBS 2.3A.16R,CITES,rule,0.97,COBS_0678
COBS 18.7.1,COBS 18.8A.7R,CITES,rule,0.97,COBS_0678
COBS 18.7.1,COBS 2.3B.3R,CITES,rule,0.97,COBS_0678
COBS 18.7.1,COBS 2.3A.5R,CITES,rule,0.97,COBS_0678
COBS 18.7.1,COBS 2.3B.22G,CITES,rule,0.97,COBS_0678
COBS 18.7.1,COBS 2.3A.19R,CITES,rule,0.97,COBS_0678
COBS 18.7.1,COBS 2.3A.22G,CITES,rule,0.97,COBS_0678
COBS 18.7.1,COBS 2.3B.4R,CITES,rule,0.97,COBS_0678
COBS 18.7.1,COBS 2.3B.5R,CITES,rule,0.97,COBS_0678
COBS 18.7.1,COBS 18.8A.10,CITES,rule,0.97,COBS_0678
COBS 18.7.1,COBS 18.8A.11R,AMENDS,rule,0.97,COBS_0678
COBS 18.7.1,COBS 18.8A.11,CITES,rule,0.97,COBS_0678
COBS 18.7.1,COBS 9.2.7G,CITES,rule,0.97,COBS_0678
COBS 18.7.1,COBS 18.8A.12,CITES,rule,0.97,COBS_0678
COBS 18.7.1,COBS 9.2.2R,CITES,rule,0.97,COBS_0678
COBS 18.7.1,COBS 18.8A.13,CITES,rule,0.97,COBS_0678
COBS 18.7.1,COBS 11.2A,CITES,rule,0.97,COBS_0678
COBS 18.7.1,COBS 18.8A.15R,AMENDS,rule,0.97,COBS_0678
COBS 18.7.1,COBS 18.8A.15,CITES,rule,0.97,COBS_0678
COBS 18.7.1,COBS 11.2A.19R,CITES,rule,0.97,COBS_0678
COBS 18.7.1,COBS 11.2A.34R,CITES,rule,0.97,COBS_0678
COBS 18.7.1,COBS 18.8A.13R,CITES,rule,0.97,COBS_0678
COBS 18.7.1,COBS 18.8A.16,CITES,rule,0.97,COBS_0678
COBS 18.7.1,COBS 11.3,AMENDS,rule,0.97,COBS_0678
COBS 18.7.1,COBS 18.8A.17,CITES,rule,0.97,COBS_0678
COBS 18.7.1,COBS 11.7,CITES,rule,0.97,COBS_0678
COBS 18.7.1,COBS 11.7.2R,CITES,rule,0.97,COBS_0678
COBS 18.7.1,COBS 18.8A.18,CITES,rule,0.97,COBS_0678
COBS 18.7.1,COBS 16.2,CITES,rule,0.97,COBS_0678
COBS 18.7.1,COBS 16.3,AMENDS,rule,0.97,COBS_0678
COBS 18.7.1,COBS 16.2.6R,AMENDS,rule,0.97,COBS_0678
COBS 18.7.1,COBS 16.2.6R,CITES,rule,0.97,COBS_0678
COBS 18.7.1,COBS 16.2.1R,CITES,rule,0.97,COBS_0678
